Time,CO2_Concentration_ppm
2024-09-04 08:02:37,463
2024-09-04 08:04:00,467
2024-09-04 08:04:50,467
2024-09-04 08:05:46,468
2024-09-04 08:06:52,471
2024-09-04 08:08:06,476
2024-09-04 08:09:23,487
2024-09-04 08:09:45,507
2024-09-04 08:10:35,522
2024-09-04 08:11:37,540
2024-09-04 08:12:54,554
2024-09-04 08:13:47,566
2024-09-04 08:14:54,581
2024-09-04 08:15:41,589
2024-09-04 08:16:44,603
2024-09-04 08:18:28,608
2024-09-04 08:18:55,618
2024-09-04 08:20:10,619
2024-09-04 08:21:14,621
2024-09-04 08:21:55,626
2024-09-04 08:23:16,626
2024-09-04 08:24:01,628
2024-09-04 08:24:39,632
2024-09-04 08:25:45,639
2024-09-04 08:26:36,650
2024-09-04 08:27:46,660
2024-09-04 08:28:52,665
2024-09-04 08:29:55,670
2024-09-04 08:30:50,671
2024-09-04 08:31:51,680
2024-09-04 08:33:27,696
2024-09-04 08:33:36,708
2024-09-04 08:34:43,732
2024-09-04 08:35:44,752
2024-09-04 08:37:22,752
2024-09-04 08:37:36,738
2024-09-04 08:38:38,733
2024-09-04 08:40:20,721
2024-09-04 08:41:17,710
2024-09-04 08:41:37,702
2024-09-04 08:43:19,703
2024-09-04 08:44:28,701
2024-09-04 08:44:52,707
2024-09-04 08:45:58,711
2024-09-04 08:46:47,713
2024-09-04 08:48:00,713
2024-09-04 08:48:59,718
2024-09-04 08:50:21,715
2024-09-04 08:51:08,718
2024-09-04 08:52:04,719
2024-09-04 08:52:47,721
2024-09-04 08:54:28,725
2024-09-04 08:55:11,724
2024-09-04 08:56:08,723
2024-09-04 08:56:46,725
2024-09-04 08:57:43,725
2024-09-04 08:59:00,730
2024-09-04 08:59:53,736
2024-09-04 09:01:04,740
2024-09-04 09:02:13,739
2024-09-04 09:03:29,739
2024-09-04 09:04:14,745
2024-09-04 09:05:03,742
2024-09-04 09:05:32,745
2024-09-04 09:07:06,749
2024-09-04 09:08:12,749
2024-09-04 09:09:09,743
2024-09-04 09:09:55,748
2024-09-04 09:11:24,747
2024-09-04 09:11:52,746
2024-09-04 09:13:13,750
2024-09-04 09:14:08,752
2024-09-04 09:14:44,758
2024-09-04 09:16:25,763
2024-09-04 09:17:18,764
2024-09-04 09:17:33,766
2024-09-04 09:18:58,765
2024-09-04 09:19:51,764
2024-09-04 09:20:54,767
2024-09-04 09:21:42,767
2024-09-04 09:22:47,757
2024-09-04 09:24:02,757
2024-09-04 09:24:45,756
2024-09-04 09:26:14,755
2024-09-04 09:27:11,754
2024-09-04 09:28:13,751
2024-09-04 09:28:31,754
2024-09-04 09:30:24,750
2024-09-04 09:31:04,748
2024-09-04 09:32:11,748
2024-09-04 09:33:03,744
2024-09-04 09:33:59,742
2024-09-04 09:35:28,743
2024-09-04 09:36:24,744
2024-09-04 09:36:42,743
2024-09-04 09:37:42,743
2024-09-04 09:38:47,744
2024-09-04 09:40:01,744
2024-09-04 09:41:01,745
2024-09-04 09:42:04,747
2024-09-04 09:43:28,743
2024-09-04 09:44:08,748
2024-09-04 09:45:15,750
2024-09-04 09:46:21,753
2024-09-04 09:46:58,754
2024-09-04 09:48:18,756
2024-09-04 09:48:58,752
2024-09-04 09:50:22,753
2024-09-04 09:51:13,752
2024-09-04 09:52:26,754
2024-09-04 09:52:45,749
2024-09-04 09:54:25,744
2024-09-04 09:55:13,735
2024-09-04 09:56:16,724
2024-09-04 09:57:26,717
2024-09-04 09:57:39,702
2024-09-04 09:58:59,702
2024-09-04 09:59:54,706
2024-09-04 10:01:08,707
2024-09-04 10:01:49,714
2024-09-04 10:02:34,714
2024-09-04 10:03:30,712
2024-09-04 10:04:59,712
2024-09-04 10:06:18,723
2024-09-04 10:06:32,732
2024-09-04 10:08:14,738
2024-09-04 10:08:43,748
2024-09-04 10:10:25,760
2024-09-04 10:10:59,765
2024-09-04 10:12:19,781
2024-09-04 10:12:33,787
2024-09-04 10:13:47,789
2024-09-04 10:15:06,784
2024-09-04 10:15:54,786
2024-09-04 10:17:17,792
2024-09-04 10:17:30,802
2024-09-04 10:19:22,808
2024-09-04 10:20:15,807
2024-09-04 10:20:44,808
2024-09-04 10:21:38,805
2024-09-04 10:22:44,805
2024-09-04 10:24:18,806
2024-09-04 10:25:26,810
2024-09-04 10:25:53,819
2024-09-04 10:26:33,819
2024-09-04 10:27:41,822
2024-09-04 10:29:28,830
2024-09-04 10:30:27,833
2024-09-04 10:31:06,824
2024-09-04 10:32:06,827
2024-09-04 10:33:12,816
2024-09-04 10:34:29,809
2024-09-04 10:34:35,802
2024-09-04 10:36:08,793
2024-09-04 10:37:25,781
2024-09-04 10:38:15,775
2024-09-04 10:38:53,767
2024-09-04 10:39:40,758
2024-09-04 10:40:42,748
2024-09-04 10:42:03,735
2024-09-04 10:42:54,733
2024-09-04 10:43:36,722
2024-09-04 10:45:21,717
2024-09-04 10:45:33,710
2024-09-04 10:47:28,704
2024-09-04 10:47:37,702
2024-09-04 10:48:49,692
2024-09-04 10:49:58,688
2024-09-04 10:51:23,685
2024-09-04 10:52:22,689
2024-09-04 10:53:20,683
2024-09-04 10:54:14,682
2024-09-04 10:55:15,679
2024-09-04 10:55:39,674
2024-09-04 10:57:12,678
2024-09-04 10:58:03,676
2024-09-04 10:59:26,676
2024-09-04 10:59:55,678
2024-09-04 11:01:10,685
2024-09-04 11:02:18,693
2024-09-04 11:03:27,712
2024-09-04 11:03:32,728
2024-09-04 11:05:25,739
2024-09-04 11:05:35,761
2024-09-04 11:06:34,771
2024-09-04 11:07:34,784
2024-09-04 11:09:23,794
2024-09-04 11:10:16,814
2024-09-04 11:10:52,821
2024-09-04 11:12:18,830
2024-09-04 11:12:38,830
2024-09-04 11:14:04,825
2024-09-04 11:14:49,821
2024-09-04 11:16:27,820
2024-09-04 11:17:18,818
2024-09-04 11:18:28,818
2024-09-04 11:19:11,820
2024-09-04 11:20:04,816
2024-09-04 11:21:19,817
2024-09-04 11:21:47,815
2024-09-04 11:22:46,813
2024-09-04 11:23:53,813
2024-09-04 11:24:32,812
2024-09-04 11:26:01,811
2024-09-04 11:27:04,813
2024-09-04 11:28:07,808
2024-09-04 11:28:42,808
2024-09-04 11:30:25,808
2024-09-04 11:31:16,809
2024-09-04 11:31:54,807
2024-09-04 11:32:38,809
2024-09-04 11:33:33,810
2024-09-04 11:34:43,811
2024-09-04 11:36:06,811
2024-09-04 11:37:03,809
2024-09-04 11:37:40,810
2024-09-04 11:39:10,806
2024-09-04 11:40:25,806
2024-09-04 11:40:32,796
2024-09-04 11:42:28,791
2024-09-04 11:42:57,791
2024-09-04 11:43:58,788
2024-09-04 11:44:38,780
2024-09-04 11:45:32,782
2024-09-04 11:46:54,780
2024-09-04 11:48:03,780
2024-09-04 11:48:41,779
2024-09-04 11:50:11,780
2024-09-04 11:50:38,774
2024-09-04 11:51:44,774
2024-09-04 11:53:09,769
2024-09-04 11:53:54,771
2024-09-04 11:54:34,769
2024-09-04 11:55:40,772
2024-09-04 11:57:28,766
2024-09-04 11:58:03,767
2024-09-04 11:58:53,773
2024-09-04 12:00:29,766
2024-09-04 12:00:44,763
2024-09-04 12:02:07,756
2024-09-04 12:02:37,750
2024-09-04 12:04:28,735
2024-09-04 12:04:34,729
2024-09-04 12:06:17,720
2024-09-04 12:06:55,714
2024-09-04 12:07:47,702
2024-09-04 12:08:35,696
2024-09-04 12:10:06,686
2024-09-04 12:11:29,686
2024-09-04 12:12:17,676
2024-09-04 12:12:42,671
2024-09-04 12:13:57,670
2024-09-04 12:14:34,662
2024-09-04 12:15:42,662
2024-09-04 12:16:46,655
2024-09-04 12:18:19,654
2024-09-04 12:19:09,649
2024-09-04 12:20:14,644
2024-09-04 12:21:01,644
2024-09-04 12:21:58,640
2024-09-04 12:23:20,635
2024-09-04 12:24:27,637
2024-09-04 12:24:32,640
2024-09-04 12:26:25,639
2024-09-04 12:27:09,637
2024-09-04 12:28:03,636
2024-09-04 12:29:09,641
2024-09-04 12:29:56,634
2024-09-04 12:30:42,636
2024-09-04 12:32:14,633
2024-09-04 12:33:02,639
2024-09-04 12:33:35,636
2024-09-04 12:34:53,635
2024-09-04 12:35:48,641
2024-09-04 12:36:45,634
2024-09-04 12:38:09,637
2024-09-04 12:38:57,633
2024-09-04 12:40:02,634
2024-09-04 12:41:28,638
2024-09-04 12:42:28,633
2024-09-04 12:43:17,630
2024-09-04 12:44:10,634
2024-09-04 12:44:42,633
2024-09-04 12:46:12,634
2024-09-04 12:47:14,633
2024-09-04 12:47:54,638
2024-09-04 12:49:22,635
2024-09-04 12:50:11,632
2024-09-04 12:51:05,634
2024-09-04 12:51:56,632
2024-09-04 12:53:07,635
2024-09-04 12:54:29,638
2024-09-04 12:54:36,650
2024-09-04 12:55:34,657
2024-09-04 12:57:12,677
2024-09-04 12:58:14,696
2024-09-04 12:59:27,710
2024-09-04 13:00:26,724
2024-09-04 13:01:20,740
2024-09-04 13:02:00,751
2024-09-04 13:02:52,750
2024-09-04 13:04:11,755
2024-09-04 13:04:39,765
2024-09-04 13:06:01,770
2024-09-04 13:07:12,783
2024-09-04 13:08:22,784
2024-09-04 13:08:59,792
2024-09-04 13:10:08,799
2024-09-04 13:11:00,801
2024-09-04 13:11:47,803
2024-09-04 13:13:05,802
2024-09-04 13:13:31,794
2024-09-04 13:14:43,790
2024-09-04 13:15:42,793
2024-09-04 13:16:58,789
2024-09-04 13:17:41,781
2024-09-04 13:19:08,780
2024-09-04 13:19:31,780
2024-09-04 13:21:01,777
2024-09-04 13:21:42,776
2024-09-04 13:23:15,775
2024-09-04 13:23:56,776
2024-09-04 13:25:18,778
2024-09-04 13:26:10,778
2024-09-04 13:26:46,776
2024-09-04 13:28:09,776
2024-09-04 13:29:00,778
2024-09-04 13:30:03,775
2024-09-04 13:31:29,780
2024-09-04 13:31:53,781
2024-09-04 13:33:14,777
2024-09-04 13:34:04,777
2024-09-04 13:35:17,781
2024-09-04 13:35:35,779
2024-09-04 13:36:48,781
2024-09-04 13:37:59,781
2024-09-04 13:38:36,785
2024-09-04 13:39:39,785
2024-09-04 13:41:10,788
2024-09-04 13:42:01,794
2024-09-04 13:43:03,800
2024-09-04 13:43:57,805
2024-09-04 13:45:29,813
2024-09-04 13:45:44,817
2024-09-04 13:46:59,823
2024-09-04 13:48:06,832
2024-09-04 13:48:58,833
2024-09-04 13:49:51,837
2024-09-04 13:50:33,838
2024-09-04 13:51:49,837
2024-09-04 13:53:01,835
2024-09-04 13:54:05,823
2024-09-04 13:55:19,822
2024-09-04 13:55:33,803
2024-09-04 13:56:56,793
2024-09-04 13:57:46,784
2024-09-04 13:58:41,782
2024-09-04 13:59:51,771
2024-09-04 14:00:46,766
2024-09-04 14:01:39,757
2024-09-04 14:03:23,746
2024-09-04 14:03:30,739
2024-09-04 14:04:51,725
2024-09-04 14:05:55,711
2024-09-04 14:07:25,704
2024-09-04 14:08:28,692
2024-09-04 14:08:47,687
2024-09-04 14:10:19,682
2024-09-04 14:10:43,677
2024-09-04 14:12:16,678
2024-09-04 14:12:58,674
2024-09-04 14:13:41,667
2024-09-04 14:15:05,672
2024-09-04 14:16:28,670
2024-09-04 14:17:04,670
2024-09-04 14:18:21,672
2024-09-04 14:18:41,670
2024-09-04 14:19:36,664
2024-09-04 14:20:58,659
2024-09-04 14:21:40,661
2024-09-04 14:23:02,659
2024-09-04 14:23:35,660
2024-09-04 14:25:16,658
2024-09-04 14:25:44,660
2024-09-04 14:27:01,658
2024-09-04 14:28:20,661
2024-09-04 14:28:40,658
2024-09-04 14:30:27,660
2024-09-04 14:30:52,656
2024-09-04 14:31:55,660
2024-09-04 14:33:03,656
2024-09-04 14:34:15,659
2024-09-04 14:35:03,660
2024-09-04 14:35:58,657
2024-09-04 14:36:33,655
2024-09-04 14:37:46,658
2024-09-04 14:39:04,653
2024-09-04 14:39:42,653
2024-09-04 14:41:10,655
2024-09-04 14:42:08,655
2024-09-04 14:42:44,651
2024-09-04 14:44:24,650
2024-09-04 14:44:58,650
2024-09-04 14:45:58,649
2024-09-04 14:46:40,649
2024-09-04 14:48:21,650
2024-09-04 14:49:01,647
2024-09-04 14:49:31,640
2024-09-04 14:51:16,644
2024-09-04 14:51:43,647
2024-09-04 14:52:49,643
2024-09-04 14:53:51,640
2024-09-04 14:54:40,639
2024-09-04 14:55:56,635
2024-09-04 14:56:32,629
2024-09-04 14:57:46,627
2024-09-04 14:59:13,630
2024-09-04 15:00:25,628
2024-09-04 15:00:57,630
2024-09-04 15:01:58,628
2024-09-04 15:02:50,633
2024-09-04 15:04:16,641
2024-09-04 15:04:45,650
2024-09-04 15:06:06,652
2024-09-04 15:07:28,660
2024-09-04 15:07:49,664
2024-09-04 15:08:35,664
2024-09-04 15:09:48,668
2024-09-04 15:11:26,666
2024-09-04 15:11:34,657
2024-09-04 15:12:32,651
2024-09-04 15:14:28,651
2024-09-04 15:14:30,649
2024-09-04 15:16:27,644
2024-09-04 15:17:29,641
2024-09-04 15:18:07,644
2024-09-04 15:18:44,639
2024-09-04 15:20:03,639
2024-09-04 15:21:04,632
2024-09-04 15:22:18,630
2024-09-04 15:22:54,626
2024-09-04 15:23:53,622
2024-09-04 15:24:41,623
2024-09-04 15:25:47,617
2024-09-04 15:26:44,619
2024-09-04 15:28:13,616
2024-09-04 15:28:45,617
2024-09-04 15:29:56,612
2024-09-04 15:30:37,612
2024-09-04 15:32:29,606
2024-09-04 15:33:15,609
2024-09-04 15:33:54,605
2024-09-04 15:34:46,598
2024-09-04 15:35:58,599
2024-09-04 15:37:22,593
2024-09-04 15:37:37,587
2024-09-04 15:38:44,590
2024-09-04 15:39:56,591
2024-09-04 15:41:15,590
2024-09-04 15:42:19,584
2024-09-04 15:43:21,583
2024-09-04 15:43:36,582
2024-09-04 15:44:32,584
2024-09-04 15:45:58,578
2024-09-04 15:47:13,578
2024-09-04 15:48:22,575
2024-09-04 15:48:53,571
2024-09-04 15:50:29,570
2024-09-04 15:51:27,570
2024-09-04 15:51:32,566
2024-09-04 15:52:49,561
2024-09-04 15:54:15,561
2024-09-04 15:54:44,560
2024-09-04 15:55:54,558
2024-09-04 15:56:59,561
2024-09-04 15:57:43,555
2024-09-04 15:58:36,554
2024-09-04 15:59:46,555
2024-09-04 16:01:13,555
2024-09-04 16:01:49,553
2024-09-04 16:03:05,550
2024-09-04 16:03:38,556
2024-09-04 16:05:07,550
2024-09-04 16:06:17,548
2024-09-04 16:07:26,546
2024-09-04 16:08:29,544
2024-09-04 16:08:51,544
2024-09-04 16:10:23,543
2024-09-04 16:11:22,544
2024-09-04 16:12:22,540
2024-09-04 16:12:31,541
2024-09-04 16:13:53,538
2024-09-04 16:14:37,535
2024-09-04 16:15:40,532
2024-09-04 16:16:42,533
2024-09-04 16:17:46,528
2024-09-04 16:18:37,530
2024-09-04 16:19:50,529
2024-09-04 16:20:47,527
2024-09-04 16:21:59,527
2024-09-04 16:22:47,529
2024-09-04 16:24:15,532
2024-09-04 16:25:16,528
2024-09-04 16:26:00,525
2024-09-04 16:27:07,525
2024-09-04 16:28:01,528
2024-09-04 16:28:40,521
2024-09-04 16:30:14,521
2024-09-04 16:30:54,521
2024-09-04 16:32:02,522
2024-09-04 16:33:29,522
2024-09-04 16:34:07,518
2024-09-04 16:35:10,517
2024-09-04 16:35:37,518
2024-09-04 16:36:40,514
2024-09-04 16:37:51,518
2024-09-04 16:39:20,516
2024-09-04 16:39:53,514
2024-09-04 16:41:10,514
2024-09-04 16:41:46,511
2024-09-04 16:42:41,511
2024-09-04 16:44:26,510
2024-09-04 16:45:15,511
2024-09-04 16:46:01,510
2024-09-04 16:46:44,507
2024-09-04 16:47:45,508
2024-09-04 16:49:23,504
2024-09-04 16:49:51,500
2024-09-04 16:50:57,501
2024-09-04 16:51:49,496
2024-09-04 16:53:02,495
2024-09-04 16:53:39,497
2024-09-04 16:55:09,496
2024-09-04 16:56:01,495
2024-09-04 16:57:19,493
2024-09-04 16:58:29,496
2024-09-04 16:59:02,492
2024-09-04 16:59:31,491
2024-09-04 17:01:02,492
2024-09-04 17:02:02,487
2024-09-04 17:03:10,486
2024-09-04 17:03:42,490
2024-09-04 17:04:59,487
2024-09-04 17:06:02,485
2024-09-04 17:06:42,488
2024-09-04 17:08:21,484
2024-09-04 17:08:55,484
2024-09-04 17:09:51,483
2024-09-04 17:11:08,485
2024-09-04 17:11:31,487
2024-09-04 17:13:07,480
2024-09-04 17:14:08,483
2024-09-04 17:14:55,484
2024-09-04 17:16:15,481
2024-09-04 17:17:27,479
2024-09-04 17:18:19,482
2024-09-04 17:18:44,482
2024-09-04 17:20:03,482
2024-09-04 17:21:11,480
2024-09-04 17:22:24,478
2024-09-04 17:23:13,474
2024-09-04 17:24:18,478
2024-09-04 17:25:09,477
2024-09-04 17:25:40,472
2024-09-04 17:26:32,474
2024-09-04 17:28:28,473
2024-09-04 17:28:35,473
2024-09-04 17:29:38,470
2024-09-04 17:30:35,468
2024-09-04 17:31:38,469
2024-09-04 17:33:08,468
2024-09-04 17:34:00,469
2024-09-04 17:35:01,469
2024-09-04 17:36:10,472
2024-09-04 17:37:19,470
2024-09-04 17:37:41,470
2024-09-04 17:38:37,468
2024-09-04 17:39:37,466
2024-09-04 17:41:19,466
2024-09-04 17:41:57,466
2024-09-04 17:42:49,465
2024-09-04 17:44:16,465
2024-09-04 17:45:28,463
2024-09-04 17:45:36,461
2024-09-04 17:46:40,461
2024-09-04 17:47:49,458
2024-09-04 17:48:45,464
2024-09-04 17:49:33,465
2024-09-04 17:50:35,463
2024-09-04 17:52:27,457
2024-09-04 17:52:51,461
2024-09-04 17:53:55,459
2024-09-04 17:54:32,454
2024-09-04 17:56:10,455
2024-09-04 17:57:29,453
2024-09-04 17:58:11,457
2024-09-04 17:58:43,455
2024-09-04 17:59:40,452
2024-09-04 18:00:47,454
2024-09-04 18:02:23,454
2024-09-04 18:02:41,451
2024-09-04 18:03:52,452
2024-09-04 18:04:41,451
2024-09-04 18:05:42,449
2024-09-04 18:06:54,451
2024-09-04 18:08:14,452
2024-09-04 18:09:20,450
2024-09-04 18:10:27,452
2024-09-04 18:10:48,448
2024-09-04 18:12:24,448
2024-09-04 18:13:15,451
2024-09-04 18:14:05,449
2024-09-04 18:15:14,448
2024-09-04 18:15:37,450
2024-09-04 18:16:58,448
2024-09-04 18:18:24,447
2024-09-04 18:19:22,441
2024-09-04 18:20:24,447
2024-09-04 18:21:01,451
2024-09-04 18:22:20,443
2024-09-04 18:23:13,445
2024-09-04 18:23:47,447
2024-09-04 18:24:35,442
2024-09-04 18:25:47,446
2024-09-04 18:26:48,447
2024-09-04 18:27:51,449
2024-09-04 18:29:06,446
2024-09-04 18:30:01,442
2024-09-04 18:31:25,442
2024-09-04 18:32:10,444
2024-09-04 18:33:28,445
2024-09-04 18:33:32,448
2024-09-04 18:34:57,446
2024-09-04 18:35:39,444
2024-09-04 18:37:20,443
2024-09-04 18:38:04,449
2024-09-04 18:38:58,444
2024-09-04 18:40:23,442
2024-09-04 18:40:44,443
2024-09-04 18:42:02,441
2024-09-04 18:42:36,438
2024-09-04 18:43:41,444
2024-09-04 18:45:18,447
2024-09-04 18:45:59,439
2024-09-04 18:46:50,442
2024-09-04 18:48:00,441
2024-09-04 18:49:27,443
2024-09-04 18:49:53,442
2024-09-04 18:50:49,439
2024-09-04 18:52:06,440
2024-09-04 18:52:33,439
2024-09-04 18:53:57,444
2024-09-04 18:55:13,444
2024-09-04 18:55:49,440
2024-09-04 18:57:29,443
2024-09-04 18:57:53,441
2024-09-04 18:59:19,440
2024-09-04 19:00:18,441
2024-09-04 19:01:20,441
2024-09-04 19:02:01,439
2024-09-04 19:03:10,441
2024-09-04 19:04:05,443
2024-09-04 19:05:27,442
2024-09-04 19:06:22,442
2024-09-04 19:07:03,442
2024-09-04 19:08:05,441
2024-09-04 19:08:31,440
2024-09-04 19:09:44,439
2024-09-04 19:11:03,440
2024-09-04 19:12:05,437
2024-09-04 19:12:35,440
2024-09-04 19:14:08,435
2024-09-04 19:15:11,437
2024-09-04 19:16:20,436
2024-09-04 19:17:20,442
2024-09-04 19:18:27,440
2024-09-04 19:19:23,437
2024-09-04 19:19:41,441
2024-09-04 19:20:32,442
2024-09-04 19:22:14,441
2024-09-04 19:22:47,440
2024-09-04 19:24:09,440
2024-09-04 19:24:50,442
2024-09-04 19:25:44,439
2024-09-04 19:27:02,440
2024-09-04 19:28:04,439
2024-09-04 19:28:55,438
2024-09-04 19:29:37,443
2024-09-04 19:31:05,445
2024-09-04 19:32:17,439
2024-09-04 19:32:59,443
2024-09-04 19:33:52,439
2024-09-04 19:35:11,441
2024-09-04 19:36:13,444
2024-09-04 19:36:43,440
2024-09-04 19:37:43,442
2024-09-04 19:38:31,438
2024-09-04 19:40:24,442
2024-09-04 19:41:06,439
2024-09-04 19:41:34,444
2024-09-04 19:43:07,445
2024-09-04 19:44:14,443
2024-09-04 19:45:10,443
2024-09-04 19:46:23,440
2024-09-04 19:47:29,442
2024-09-04 19:48:16,441
2024-09-04 19:48:43,436
2024-09-04 19:50:25,443
2024-09-04 19:51:08,441
2024-09-04 19:51:54,440
2024-09-04 19:52:49,443
2024-09-04 19:53:31,439
2024-09-04 19:55:08,441
2024-09-04 19:55:35,443
2024-09-04 19:56:46,443
2024-09-04 19:58:28,444
2024-09-04 19:58:54,443
2024-09-04 20:00:26,441
2024-09-04 20:00:57,443
2024-09-04 20:01:31,442
2024-09-04 20:03:04,440
2024-09-04 20:04:06,441
2024-09-04 20:04:34,444
2024-09-04 20:05:30,445
2024-09-04 20:07:09,443
2024-09-04 20:07:41,445
2024-09-04 20:09:25,442
2024-09-04 20:10:05,445
2024-09-04 20:11:14,446
2024-09-04 20:11:52,439
2024-09-04 20:13:16,443
2024-09-04 20:14:00,443
2024-09-04 20:14:40,442
2024-09-04 20:15:39,444
2024-09-04 20:16:32,443
2024-09-04 20:18:23,442
2024-09-04 20:18:43,443
2024-09-04 20:19:45,445
2024-09-04 20:20:39,443
2024-09-04 20:21:58,444
2024-09-04 20:22:39,442
2024-09-04 20:23:41,444
2024-09-04 20:24:59,440
2024-09-04 20:26:10,441
2024-09-04 20:26:30,442
2024-09-04 20:27:34,439
2024-09-04 20:28:49,439
2024-09-04 20:29:37,442
2024-09-04 20:31:12,441
2024-09-04 20:31:41,443
2024-09-04 20:32:30,440
2024-09-04 20:34:26,440
2024-09-04 20:35:23,438
2024-09-04 20:35:49,440
2024-09-04 20:36:57,441
2024-09-04 20:38:26,441
2024-09-04 20:39:12,442
2024-09-04 20:40:06,440
2024-09-04 20:41:16,442
2024-09-04 20:42:06,440
2024-09-04 20:42:41,438
2024-09-04 20:44:06,440
2024-09-04 20:45:18,438
2024-09-04 20:46:18,444
2024-09-04 20:47:25,438
2024-09-04 20:48:13,440
2024-09-04 20:49:25,439
2024-09-04 20:49:57,437
2024-09-04 20:51:16,435
2024-09-04 20:51:44,440
2024-09-04 20:52:35,442
2024-09-04 20:54:13,438
2024-09-04 20:55:28,436
2024-09-04 20:55:49,438
2024-09-04 20:57:19,437
2024-09-04 20:57:43,437
2024-09-04 20:58:31,439
2024-09-04 20:59:38,438
2024-09-04 21:01:06,436
2024-09-04 21:01:49,439
2024-09-04 21:02:55,438
2024-09-04 21:03:58,436
2024-09-04 21:04:30,437
2024-09-04 21:06:24,438
2024-09-04 21:07:04,438
2024-09-04 21:07:35,437
2024-09-04 21:09:06,440
2024-09-04 21:10:22,438
2024-09-04 21:11:28,437
2024-09-04 21:11:34,436
2024-09-04 21:13:02,436
2024-09-04 21:14:18,439
2024-09-04 21:15:20,437
2024-09-04 21:15:43,437
2024-09-04 21:16:41,440
2024-09-04 21:18:11,438
2024-09-04 21:18:49,439
2024-09-04 21:20:22,439
2024-09-04 21:21:19,435
2024-09-04 21:21:53,437
2024-09-04 21:23:28,438
2024-09-04 21:24:12,434
2024-09-04 21:25:03,437
2024-09-04 21:25:54,437
2024-09-04 21:27:19,433
2024-09-04 21:27:58,436
2024-09-04 21:29:26,435
2024-09-04 21:30:08,434
2024-09-04 21:31:00,436
2024-09-04 21:32:25,432
2024-09-04 21:33:16,435
2024-09-04 21:34:12,441
2024-09-04 21:35:19,437
2024-09-04 21:35:52,434
2024-09-04 21:37:13,438
2024-09-04 21:38:07,433
2024-09-04 21:38:49,434
2024-09-04 21:39:52,433
2024-09-04 21:41:14,437
2024-09-04 21:42:21,439
2024-09-04 21:42:45,433
2024-09-04 21:44:19,431
2024-09-04 21:45:11,437
2024-09-04 21:46:29,438
2024-09-04 21:47:24,431
2024-09-04 21:47:37,436
2024-09-04 21:49:19,435
2024-09-04 21:49:50,433
2024-09-04 21:50:30,432
2024-09-04 21:52:24,436
2024-09-04 21:52:37,434
2024-09-04 21:53:58,435
2024-09-04 21:55:01,433
2024-09-04 21:56:07,431
2024-09-04 21:56:34,428
2024-09-04 21:58:16,433
2024-09-04 21:58:51,436
2024-09-04 22:00:16,431
2024-09-04 22:01:03,430
2024-09-04 22:01:30,434
2024-09-04 22:03:24,434
2024-09-04 22:04:24,432
2024-09-04 22:04:55,431
2024-09-04 22:06:12,433
2024-09-04 22:06:39,432
2024-09-04 22:07:59,434
2024-09-04 22:09:19,437
2024-09-04 22:09:47,429
2024-09-04 22:10:46,433
2024-09-04 22:11:55,431
2024-09-04 22:12:37,434
2024-09-04 22:14:16,432
2024-09-04 22:15:09,432
2024-09-04 22:16:18,433
2024-09-04 22:16:41,430
2024-09-04 22:17:56,429
2024-09-04 22:18:37,433
2024-09-04 22:19:54,429
2024-09-04 22:21:15,432
2024-09-04 22:21:33,430
2024-09-04 22:23:02,425
2024-09-04 22:23:30,429
2024-09-04 22:24:48,431
2024-09-04 22:26:00,429
2024-09-04 22:26:45,425
2024-09-04 22:27:43,433
2024-09-04 22:29:22,430
2024-09-04 22:30:17,430
2024-09-04 22:30:34,428
2024-09-04 22:32:10,430
2024-09-04 22:32:55,434
2024-09-04 22:33:57,429
2024-09-04 22:34:31,433
2024-09-04 22:36:19,430
2024-09-04 22:36:35,427
2024-09-04 22:37:38,433
2024-09-04 22:39:02,430
2024-09-04 22:40:10,431
2024-09-04 22:40:54,428
2024-09-04 22:42:17,427
2024-09-04 22:42:42,429
2024-09-04 22:43:38,433
2024-09-04 22:45:22,429
2024-09-04 22:45:42,429
2024-09-04 22:47:00,432
2024-09-04 22:48:10,428
2024-09-04 22:48:40,430
2024-09-04 22:49:33,431
2024-09-04 22:51:03,429
2024-09-04 22:52:07,430
2024-09-04 22:53:15,430
2024-09-04 22:53:33,428
2024-09-04 22:55:07,431
2024-09-04 22:55:48,428
2024-09-04 22:56:35,428
2024-09-04 22:58:03,426
2024-09-04 22:58:47,429
2024-09-04 22:59:42,428
2024-09-04 23:01:10,429
2024-09-04 23:01:52,431
2024-09-04 23:02:48,427
2024-09-04 23:04:14,426
2024-09-04 23:04:40,429
2024-09-04 23:05:30,431
2024-09-04 23:06:53,431
2024-09-04 23:08:23,428
2024-09-04 23:08:36,432
2024-09-04 23:09:54,429
2024-09-04 23:10:50,430
2024-09-04 23:11:44,428
2024-09-04 23:12:30,427
2024-09-04 23:13:41,428
2024-09-04 23:15:27,430
2024-09-04 23:15:36,429
2024-09-04 23:16:44,430
2024-09-04 23:17:50,429
2024-09-04 23:18:48,425
2024-09-04 23:20:29,432
2024-09-04 23:20:58,429
2024-09-04 23:21:54,428
2024-09-04 23:23:02,426
2024-09-04 23:24:18,428
2024-09-04 23:25:01,424
2024-09-04 23:26:18,427
2024-09-04 23:27:04,421
2024-09-04 23:28:13,426
2024-09-04 23:29:07,423
2024-09-04 23:29:55,426
2024-09-04 23:30:40,429
2024-09-04 23:32:04,428
2024-09-04 23:32:37,428
2024-09-04 23:34:15,427
